severity,category,jira_key,schedule_key,project_key,issue_type,summary,field,old_value,new_value,color,message,reviewer_action,source_row
Info,AddedEpic,DATA-3004,DATA-3004,DATA,Epic,Scale Rows - Data Platform - Streaming ingestion wave 05,Predecessors,,DATA-3003,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,115
Info,AddedEpic,DATA-3023,DATA-3023,DATA,Epic,Scale Rows - Data Platform - Analytics contract cleanup wave 24,Predecessors,,DATA-3022,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,119
Info,AddedEpic,DATA-3014,DATA-3014,DATA,Epic,Scale Rows - Data Platform - Quality rule expansion wave 15,Predecessors,,DATA-3013,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,120
Info,AddedEpic,DATA-3005,DATA-3005,DATA,Epic,Scale Rows - Data Platform - Retention model update wave 06,Predecessors,,DATA-3004,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,121
Info,AddedEpic,DATA-3024,DATA-3024,DATA,Epic,Scale Rows - Data Platform - Warehouse model refresh wave 25,Predecessors,,DATA-3023,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,126
Info,AddedEpic,DATA-3015,DATA-3015,DATA,Epic,Scale Rows - Data Platform - Analytics contract cleanup wave 16,Predecessors,,DATA-3014,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,127
Info,AddedEpic,DATA-3006,DATA-3006,DATA,Epic,Scale Rows - Data Platform - Quality rule expansion wave 07,Predecessors,,DATA-3005,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,128
Info,AddedEpic,DATA-3025,DATA-3025,DATA,Epic,Scale Rows - Data Platform - Pipeline observability wave 26,Predecessors,,DATA-3024,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,134
Info,AddedEpic,DATA-3016,DATA-3016,DATA,Epic,Scale Rows - Data Platform - Warehouse model refresh wave 17,Predecessors,,DATA-3015,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,135
Info,AddedEpic,DATA-3007,DATA-3007,DATA,Epic,Scale Rows - Data Platform - Analytics contract cleanup wave 08,Predecessors,,DATA-3006,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,136
Info,AddedEpic,DATA-3017,DATA-3017,DATA,Epic,Scale Rows - Data Platform - Pipeline observability wave 18,Predecessors,,DATA-3016,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,144
Info,AddedEpic,DATA-3018,DATA-3018,DATA,Epic,Scale Rows - Data Platform - Metrics certification wave 19,Predecessors,,DATA-3017,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,153
Info,AddedEpic,DATA-3019,DATA-3019,DATA,Epic,Scale Rows - Data Platform - Forecast data mart wave 20,Predecessors,,DATA-3018,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,162
