severity,category,jira_key,schedule_key,project_key,issue_type,summary,field,old_value,new_value,color,message,reviewer_action,source_row
Info,AddedEpic,OPS-5019,OPS-5019::FV::SHOP-DELIVERABLE-B::418F26A7,OPS,Epic,Client Walkthrough - Shop deliverable split fixVersion example,Resource Group,,Operations,changed_cell,Epic is new relative to the comparison baseline.,Review the added epic in the sandbox Project file.,34
Info,AddedEpic,OPS-5019,OPS-5019::FV::SHOP-DELIVERABLE-B::418F26A7,OPS,Epic,Client Walkthrough - Shop deliverable split fixVersion example,Row Role,,Split,changed_cell,Epic is new relative to the comparison baseline.,Review the added epic in the sandbox Project file.,34
Info,AddedEpic,OPS-5019,OPS-5019::FV::SHOP-DELIVERABLE-B::418F26A7,OPS,Epic,Client Walkthrough - Shop deliverable split fixVersion example,Fix Version,,Shop Deliverable B,changed_cell,Epic is new relative to the comparison baseline.,Review the added epic in the sandbox Project file.,34
Info,AddedEpic,OPS-5019,OPS-5019::FV::SHOP-DELIVERABLE-B::418F26A7,OPS,Epic,Client Walkthrough - Shop deliverable split fixVersion example,Primary Schedule Key,,OPS-5019,changed_cell,Epic is new relative to the comparison baseline.,Review the added epic in the sandbox Project file.,34
Info,AddedEpic,OPS-5019,OPS-5019::FV::SHOP-DELIVERABLE-B::418F26A7,OPS,Epic,Client Walkthrough - Shop deliverable split fixVersion example,% Complete,,20,changed_cell,Epic is new relative to the comparison baseline.,Review the added epic in the sandbox Project file.,34
Info,AddedEpic,OPS-5019,OPS-5019::FV::SHOP-DELIVERABLE-B::418F26A7,OPS,Epic,Client Walkthrough - Shop deliverable split fixVersion example,Total Story Points,,20,changed_cell,Epic is new relative to the comparison baseline.,Review the added epic in the sandbox Project file.,34
Info,AddedEpic,OPS-5019,OPS-5019::FV::SHOP-DELIVERABLE-B::418F26A7,OPS,Epic,Client Walkthrough - Shop deliverable split fixVersion example,Completed Story Points,,4,changed_cell,Epic is new relative to the comparison baseline.,Review the added epic in the sandbox Project file.,34
Info,AddedEpic,OPS-5019,OPS-5019::FV::SHOP-DELIVERABLE-B::418F26A7,OPS,Epic,Client Walkthrough - Shop deliverable split fixVersion example,Logged Hours,,18,changed_cell,Epic is new relative to the comparison baseline.,Review the added epic in the sandbox Project file.,34
Info,AddedEpic,OPS-5019,OPS-5019::FV::SHOP-DELIVERABLE-B::418F26A7,OPS,Epic,Client Walkthrough - Shop deliverable split fixVersion example,Hours Accuracy %,,28.1,changed_cell,Epic is new relative to the comparison baseline.,Review the added epic in the sandbox Project file.,34
Info,AddedEpic,OPS-5019,OPS-5019::FV::SHOP-DELIVERABLE-B::418F26A7,OPS,Epic,Client Walkthrough - Shop deliverable split fixVersion example,Jira Target Start,,2026-08-24,changed_cell,Epic is new relative to the comparison baseline.,Review the added epic in the sandbox Project file.,34
Info,AddedEpic,OPS-5019,OPS-5019::FV::SHOP-DELIVERABLE-B::418F26A7,OPS,Epic,Client Walkthrough - Shop deliverable split fixVersion example,Jira Target End,,2026-10-19,changed_cell,Epic is new relative to the comparison baseline.,Review the added epic in the sandbox Project file.,34
