severity,category,jira_key,schedule_key,project_key,issue_type,summary,field,old_value,new_value,color,message,reviewer_action,source_row
Info,AddedEpic,WEB-2018,WEB-2018,WEB,Epic,Scale Rows - Web Experience - Homepage personalization wave 19,Predecessors,,WEB-2017,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,71
Info,AddedEpic,WEB-2009,WEB-2009,WEB,Epic,Scale Rows - Web Experience - Checkout web flow wave 10,Predecessors,,WEB-2007,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,72
Info,AddedEpic,WEB-2019,WEB-2019,WEB,Epic,Scale Rows - Web Experience - Accessibility remediation wave 20,Predecessors,,WEB-2018,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,75
Info,AddedEpic,OPS-5010,OPS-5010,OPS,Epic,Scale Rows - Operations - Support workflow routing wave 11,Predecessors,,OPS-5009,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,80
Info,AddedEpic,OPS-5001,OPS-5001,OPS,Epic,Scale Rows - Operations - Incident readiness wave 02,Predecessors,,OPS-5000,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,81
Info,AddedEpic,OPS-5011,OPS-5011,OPS,Epic,Scale Rows - Operations - Change advisory preparation wave 12,Predecessors,,OPS-5010,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,84
Info,AddedEpic,OPS-5002,OPS-5002,OPS,Epic,Scale Rows - Operations - Support workflow routing wave 03,Predecessors,,OPS-5001,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,85
Info,AddedEpic,OPS-5012,OPS-5012,OPS,Epic,Scale Rows - Operations - Runbook modernization wave 13,Predecessors,,OPS-5011,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,87
Info,AddedEpic,OPS-5003,OPS-5003,OPS,Epic,Scale Rows - Operations - Change advisory preparation wave 04,Predecessors,,OPS-5002,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,88
Info,AddedEpic,OPS-5013,OPS-5013,OPS,Epic,Scale Rows - Operations - Capacity review wave 14,Predecessors,,OPS-5012,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,89
Info,AddedEpic,OPS-5004,OPS-5004,OPS,Epic,Scale Rows - Operations - Runbook modernization wave 05,Predecessors,,OPS-5003,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,90
Info,AddedEpic,OPS-5014,OPS-5014,OPS,Epic,Scale Rows - Operations - Monitoring handoff wave 15,Predecessors,,OPS-5013,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,91
Info,AddedEpic,OPS-5005,OPS-5005,OPS,Epic,Scale Rows - Operations - Capacity review wave 06,Predecessors,,OPS-5004,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,92
Info,AddedEpic,OPS-5015,OPS-5015,OPS,Epic,Scale Rows - Operations - Service review cadence wave 16,Predecessors,,OPS-5014,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,93
Info,AddedEpic,OPS-5006,OPS-5006,OPS,Epic,Scale Rows - Operations - Monitoring handoff wave 07,Predecessors,,OPS-5005,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,94
Info,AddedEpic,OPS-5016,OPS-5016,OPS,Epic,Scale Rows - Operations - Release checklist automation wave 17,Predecessors,,OPS-5015,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,95
Info,AddedEpic,OPS-5007,OPS-5007,OPS,Epic,Scale Rows - Operations - Service review cadence wave 08,Predecessors,,OPS-5006,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,96
Info,AddedEpic,OPS-5017,OPS-5017,OPS,Epic,Scale Rows - Operations - Incident readiness wave 18,Predecessors,,OPS-5016,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,97
Info,AddedEpic,OPS-5008,OPS-5008,OPS,Epic,Scale Rows - Operations - Release checklist automation wave 09,Predecessors,,OPS-5007,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,98
Info,AddedEpic,OPS-5018,OPS-5018,OPS,Epic,Scale Rows - Operations - Support workflow routing wave 19,Predecessors,,OPS-5017,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,99
Info,AddedEpic,OPS-5009,OPS-5009,OPS,Epic,Scale Rows - Operations - Incident readiness wave 10,Predecessors,,OPS-5008,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,100
Info,AddedEpic,DATA-3010,DATA-3010,DATA,Epic,Scale Rows - Data Platform - Metrics certification wave 11,Predecessors,,DATA-3007,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,102
Info,AddedEpic,DATA-3001,DATA-3001,DATA,Epic,Scale Rows - Data Platform - Pipeline observability wave 02,Predecessors,,DATA-3000,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,103
Info,AddedEpic,DATA-3020,DATA-3020,DATA,Epic,Scale Rows - Data Platform - Streaming ingestion wave 21,Predecessors,,DATA-3019,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,104
Info,AddedEpic,DATA-3011,DATA-3011,DATA,Epic,Scale Rows - Data Platform - Forecast data mart wave 12,Predecessors,,DATA-3010,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,105
Info,AddedEpic,DATA-3002,DATA-3002,DATA,Epic,Scale Rows - Data Platform - Metrics certification wave 03,Predecessors,,DATA-3001,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,106
Info,AddedEpic,DATA-3021,DATA-3021,DATA,Epic,Scale Rows - Data Platform - Retention model update wave 22,Predecessors,,DATA-3020,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,108
Info,AddedEpic,DATA-3012,DATA-3012,DATA,Epic,Scale Rows - Data Platform - Streaming ingestion wave 13,Predecessors,,DATA-3011,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,109
Info,AddedEpic,DATA-3003,DATA-3003,DATA,Epic,Scale Rows - Data Platform - Forecast data mart wave 04,Predecessors,,DATA-3002,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,110
Info,AddedEpic,CORE-1010,CORE-1010,CORE,Epic,Scale Rows - Core Product - Notification routing wave 11,Predecessors,,CORE-1009,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,111
Info,AddedEpic,DATA-3022,DATA-3022,DATA,Epic,Scale Rows - Data Platform - Quality rule expansion wave 23,Predecessors,,DATA-3021,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,113
Info,AddedEpic,DATA-3013,DATA-3013,DATA,Epic,Scale Rows - Data Platform - Retention model update wave 14,Predecessors,,DATA-3012,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,114
Info,AddedEpic,DATA-3004,DATA-3004,DATA,Epic,Scale Rows - Data Platform - Streaming ingestion wave 05,Predecessors,,DATA-3003,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,115
Info,AddedEpic,CORE-1020,CORE-1020,CORE,Epic,Scale Rows - Core Product - Account recovery wave 21,Predecessors,,CORE-1019,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,116
Info,AddedEpic,CORE-1011,CORE-1011,CORE,Epic,Scale Rows - Core Product - Session management wave 12,Predecessors,,CORE-1010,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,117
Info,AddedEpic,DATA-3023,DATA-3023,DATA,Epic,Scale Rows - Data Platform - Analytics contract cleanup wave 24,Predecessors,,DATA-3022,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,119
Info,AddedEpic,DATA-3014,DATA-3014,DATA,Epic,Scale Rows - Data Platform - Quality rule expansion wave 15,Predecessors,,DATA-3013,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,120
Info,AddedEpic,DATA-3005,DATA-3005,DATA,Epic,Scale Rows - Data Platform - Retention model update wave 06,Predecessors,,DATA-3004,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,121
Info,AddedEpic,CORE-1030,CORE-1030,CORE,Epic,Scale Rows - Core Product - Consent preference updates wave 31,Predecessors,,CORE-1029,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,122
Info,AddedEpic,CORE-1021,CORE-1021,CORE,Epic,Scale Rows - Core Product - API gateway refresh wave 22,Predecessors,,CORE-1020,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,123
Info,AddedEpic,CORE-1012,CORE-1012,CORE,Epic,Scale Rows - Core Product - Account recovery wave 13,Predecessors,,CORE-1011,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,124
Info,AddedEpic,DATA-3024,DATA-3024,DATA,Epic,Scale Rows - Data Platform - Warehouse model refresh wave 25,Predecessors,,DATA-3023,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,126
Info,AddedEpic,DATA-3015,DATA-3015,DATA,Epic,Scale Rows - Data Platform - Analytics contract cleanup wave 16,Predecessors,,DATA-3014,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,127
Info,AddedEpic,DATA-3006,DATA-3006,DATA,Epic,Scale Rows - Data Platform - Quality rule expansion wave 07,Predecessors,,DATA-3005,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,128
Info,AddedEpic,CORE-1031,CORE-1031,CORE,Epic,Scale Rows - Core Product - Fraud signal ingestion wave 32,Predecessors,,CORE-1030,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,130
Info,AddedEpic,CORE-1022,CORE-1022,CORE,Epic,Scale Rows - Core Product - Consent preference updates wave 23,Predecessors,,CORE-1021,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,131
Info,AddedEpic,CORE-1013,CORE-1013,CORE,Epic,Scale Rows - Core Product - API gateway refresh wave 14,Predecessors,,CORE-1012,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,133
Info,AddedEpic,DATA-3025,DATA-3025,DATA,Epic,Scale Rows - Data Platform - Pipeline observability wave 26,Predecessors,,DATA-3024,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,134
Info,AddedEpic,DATA-3016,DATA-3016,DATA,Epic,Scale Rows - Data Platform - Warehouse model refresh wave 17,Predecessors,,DATA-3015,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,135
Info,AddedEpic,DATA-3007,DATA-3007,DATA,Epic,Scale Rows - Data Platform - Analytics contract cleanup wave 08,Predecessors,,DATA-3006,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,136
Info,AddedEpic,CORE-1032,CORE-1032,CORE,Epic,Scale Rows - Core Product - Profile service rollout wave 33,Predecessors,,CORE-1031,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,138
Info,AddedEpic,PLAT-4010,PLAT-4010,PLAT,Epic,Scale Rows - Platform Services - Secrets management wave 11,Predecessors,,PLAT-4009,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,139
Info,AddedEpic,CORE-1023,CORE-1023,CORE,Epic,Scale Rows - Core Product - Fraud signal ingestion wave 24,Predecessors,,CORE-1022,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,140
Info,AddedEpic,PLAT-4001,PLAT-4001,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 02,Predecessors,,PLAT-4000,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,141
Info,AddedEpic,CORE-1014,CORE-1014,CORE,Epic,Scale Rows - Core Product - Consent preference updates wave 15,Predecessors,,CORE-1013,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,142
Info,AddedEpic,DATA-3017,DATA-3017,DATA,Epic,Scale Rows - Data Platform - Pipeline observability wave 18,Predecessors,,DATA-3016,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,144
Info,AddedEpic,PLAT-4020,PLAT-4020,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 21,Predecessors,,PLAT-4019,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,146
Info,AddedEpic,PLAT-4011,PLAT-4011,PLAT,Epic,Scale Rows - Platform Services - Shared logging wave 12,Predecessors,,PLAT-4010,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,148
Info,AddedEpic,CORE-1024,CORE-1024,CORE,Epic,Scale Rows - Core Product - Profile service rollout wave 25,Predecessors,,CORE-1023,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,149
Info,AddedEpic,PLAT-4002,PLAT-4002,PLAT,Epic,Scale Rows - Platform Services - Secrets management wave 03,Predecessors,,PLAT-4001,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,150
Info,AddedEpic,CORE-1015,CORE-1015,CORE,Epic,Scale Rows - Core Product - Fraud signal ingestion wave 16,Predecessors,,CORE-1014,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,151
Info,AddedEpic,DATA-3018,DATA-3018,DATA,Epic,Scale Rows - Data Platform - Metrics certification wave 19,Predecessors,,DATA-3017,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,153
Info,AddedEpic,PLAT-4021,PLAT-4021,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 22,Predecessors,,PLAT-4020,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,155
Info,AddedEpic,PLAT-4012,PLAT-4012,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 13,Predecessors,,PLAT-4011,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,157
Info,AddedEpic,CORE-1025,CORE-1025,CORE,Epic,Scale Rows - Core Product - Entitlement cleanup wave 26,Predecessors,,CORE-1024,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,158
Info,AddedEpic,PLAT-4003,PLAT-4003,PLAT,Epic,Scale Rows - Platform Services - Shared logging wave 04,Predecessors,,PLAT-4002,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,159
Info,AddedEpic,CORE-1016,CORE-1016,CORE,Epic,Scale Rows - Core Product - Profile service rollout wave 17,Predecessors,,CORE-1015,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,160
Info,AddedEpic,DATA-3019,DATA-3019,DATA,Epic,Scale Rows - Data Platform - Forecast data mart wave 20,Predecessors,,DATA-3018,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,162
Info,AddedEpic,PLAT-4022,PLAT-4022,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 23,Predecessors,,PLAT-4021,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,164
Info,AddedEpic,PLAT-4013,PLAT-4013,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 14,Predecessors,,PLAT-4012,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,166
Info,AddedEpic,CORE-1026,CORE-1026,CORE,Epic,Scale Rows - Core Product - Notification routing wave 27,Predecessors,,CORE-1025,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,167
Info,AddedEpic,PLAT-4004,PLAT-4004,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 05,Predecessors,,PLAT-4003,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,168
Info,AddedEpic,CORE-1017,CORE-1017,CORE,Epic,Scale Rows - Core Product - Entitlement cleanup wave 18,Predecessors,,CORE-1016,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,169
Info,AddedEpic,PLAT-4023,PLAT-4023,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 24,Predecessors,,PLAT-4022,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,173
Info,AddedEpic,PLAT-4014,PLAT-4014,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 15,Predecessors,,PLAT-4013,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,175
Info,AddedEpic,CORE-1027,CORE-1027,CORE,Epic,Scale Rows - Core Product - Session management wave 28,Predecessors,,CORE-1026,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,176
Info,AddedEpic,PLAT-4005,PLAT-4005,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 06,Predecessors,,PLAT-4004,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,177
Info,AddedEpic,CORE-1018,CORE-1018,CORE,Epic,Scale Rows - Core Product - Notification routing wave 19,Predecessors,,CORE-1017,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,178
Info,AddedEpic,CORE-1009,CORE-1009,CORE,Epic,Scale Rows - Core Product - Entitlement cleanup wave 10,Predecessors,,CORE-1008,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,179
Info,AddedEpic,PLAT-4015,PLAT-4015,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 16,Predecessors,,PLAT-4014,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,183
Info,AddedEpic,CORE-1028,CORE-1028,CORE,Epic,Scale Rows - Core Product - Account recovery wave 29,Predecessors,,CORE-1027,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,184
Info,AddedEpic,PLAT-4006,PLAT-4006,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 07,Predecessors,,PLAT-4005,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,185
Info,AddedEpic,CORE-1019,CORE-1019,CORE,Epic,Scale Rows - Core Product - Session management wave 20,Predecessors,,CORE-1018,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,186
Info,AddedEpic,PLAT-4016,PLAT-4016,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 17,Predecessors,,PLAT-4015,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,190
Info,AddedEpic,CORE-1029,CORE-1029,CORE,Epic,Scale Rows - Core Product - API gateway refresh wave 30,Predecessors,,CORE-1028,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,191
Info,AddedEpic,PLAT-4007,PLAT-4007,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 08,Predecessors,,PLAT-4006,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,192
Info,AddedEpic,PLAT-4017,PLAT-4017,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 18,Predecessors,,PLAT-4016,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,195
Info,AddedEpic,PLAT-4008,PLAT-4008,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 09,Predecessors,,PLAT-4007,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,196
Info,AddedEpic,PLAT-4018,PLAT-4018,PLAT,Epic,Scale Rows - Platform Services - Secrets management wave 19,Predecessors,,PLAT-4017,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,198
Info,AddedEpic,PLAT-4009,PLAT-4009,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 10,Predecessors,,PLAT-4008,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,199
